order_id,amount,profit,category,city,order_date,state,customername,customer_id,product_id,date_id
B-25996,714,232,Furniture,Austin,2020-12-23,Texas,Jennifer Clark,,868.0,
B-26924,1083,501,Office Supplies,Austin,2021-02-28,Texas,David Johnson,,869.0,
B-25541,2401,1163,Furniture,Cleveland,2023-05-04,Ohio,April Marquez,,870.0,
B-25541,2401,1163,Furniture,Los Angeles,2020-04-22,California,Joseph Guerrero,,871.0,
B-25541,2401,1163,Furniture,Rochester,2021-08-13,New York,Michael Hanson,,872.0,
B-25541,1045,267,Electronics,Cleveland,2023-05-04,Ohio,April Marquez,,873.0,
B-25541,1045,267,Electronics,Los Angeles,2020-04-22,California,Joseph Guerrero,,874.0,
B-25541,1045,267,Electronics,Rochester,2021-08-13,New York,Michael Hanson,,875.0,
B-25196,7806,1127,Office Supplies,Dallas,2023-07-20,Texas,William Hill,,876.0,
B-25855,5263,1743,Furniture,Miami,2022-08-28,Florida,Kelsey Huber,,877.0,
B-25071,6147,2526,Office Supplies,Dallas,2023-03-14,Texas,Hailey Chandler,,878.0,
B-26159,7484,2871,Electronics,Orlando,2023-11-07,Florida,Cheyenne Rose,,879.0,
B-26159,7484,2871,Electronics,Chicago,2024-04-16,Illinois,Richard Petersen,,880.0,
B-26159,7700,2712,Furniture,Orlando,2023-11-07,Florida,Cheyenne Rose,,881.0,
B-26159,7700,2712,Furniture,Chicago,2024-04-16,Illinois,Richard Petersen,,882.0,
B-26228,8537,3586,Office Supplies,Rochester,2022-09-16,New York,Kathryn Gray,,883.0,
B-25888,8858,3394,Furniture,San Diego,2024-10-31,California,Victor Collins,,884.0,
B-25574,5313,2037,Electronics,San Francisco,2024-11-25,California,Jason Hernandez,,885.0,
B-25574,5313,2037,Electronics,Houston,2021-10-29,Texas,Jacob Torres,,886.0,
B-26938,3281,471,Furniture,Los Angeles,2023-12-27,California,Erin Hernandez,,887.0,
B-26938,3281,471,Furniture,Peoria,2023-06-25,Illinois,Jacob Guzman,,888.0,
B-26379,8681,2458,Office Supplies,New York City,2020-09-01,New York,Mike Armstrong,,889.0,
B-26623,6195,1556,Furniture,Springfield,2025-02-01,Illinois,Cindy Rowland,,890.0,
B-25566,3877,481,Furniture,Rochester,2023-07-22,New York,Kenneth Matthews,,891.0,
B-25566,3877,481,Furniture,New York City,2022-02-04,New York,Susan Valdez,,892.0,
B-26740,9369,3297,Electronics,Orlando,2023-09-27,Florida,Stephanie Manning,,893.0,
B-26740,9369,3297,Electronics,New York City,2025-01-30,New York,Logan Galloway,,894.0,
B-26740,8680,4068,Electronics,Orlando,2023-09-27,Florida,Stephanie Manning,,895.0,
B-26740,8680,4068,Electronics,New York City,2025-01-30,New York,Logan Galloway,,896.0,
B-26740,3067,1475,Electronics,Orlando,2023-09-27,Florida,Stephanie Manning,,897.0,
B-26740,3067,1475,Electronics,New York City,2025-01-30,New York,Logan Galloway,,898.0,
B-25024,9002,4197,Office Supplies,Cincinnati,2025-01-15,Ohio,Christopher Stone,,899.0,
B-25024,9002,4197,Office Supplies,Columbus,2021-03-28,Ohio,Megan Pitts,,900.0,
B-26367,7105,2782,Office Supplies,Columbus,2021-12-25,Ohio,Richard Gardner,,901.0,
B-26353,5317,1345,Furniture,Columbus,2023-02-03,Ohio,Samuel Moore,,902.0,
B-26353,5317,1345,Furniture,Orlando,2023-04-28,Florida,Robert Stokes,,903.0,
B-26353,5317,1345,Furniture,San Francisco,2024-11-22,California,Danielle Ramirez,,904.0,
B-26353,6304,766,Furniture,Columbus,2023-02-03,Ohio,Samuel Moore,,905.0,
B-26353,6304,766,Furniture,Orlando,2023-04-28,Florida,Robert Stokes,,906.0,
B-26353,6304,766,Furniture,San Francisco,2024-11-22,California,Danielle Ramirez,,907.0,
B-25742,9565,1691,Office Supplies,Springfield,2024-07-02,Illinois,Taylor White,,908.0,
B-25742,8245,324,Office Supplies,Springfield,2024-07-02,Illinois,Taylor White,,909.0,
B-26965,1592,480,Electronics,Cleveland,2022-01-18,Ohio,Jordan Krause,,910.0,
B-26038,8400,267,Electronics,Columbus,2024-10-08,Ohio,Kimberly King,,911.0,
B-26038,4963,1254,Office Supplies,Columbus,2024-10-08,Ohio,Kimberly King,,912.0,
B-25317,2472,211,Electronics,San Diego,2020-06-21,California,Sharon Russell,,913.0,
B-25970,9132,3096,Furniture,Tampa,2023-12-14,Florida,Kevin Cooper,,914.0,
B-25590,8305,1577,Office Supplies,Rochester,2020-12-16,New York,Darrell Ramos,,915.0,
B-25580,1010,58,Electronics,Tampa,2025-03-15,Florida,Dr. Terry Alvarado,,916.0,
B-25443,4544,1726,Electronics,Dallas,2024-08-21,Texas,Kathy Wilson,,917.0,
B-25443,5900,1738,Electronics,Dallas,2024-08-21,Texas,Kathy Wilson,,918.0,
B-25774,8861,3381,Office Supplies,San Diego,2021-05-27,California,Brandon Le,,919.0,
B-26505,8158,2052,Electronics,Cincinnati,2020-09-21,Ohio,Mary Wright,,920.0,
B-25163,3411,1704,Office Supplies,Los Angeles,2025-01-11,California,Douglas Reynolds,,921.0,
B-26095,9406,1137,Office Supplies,Houston,2021-10-20,Texas,Leroy Harris,,922.0,
B-26095,1156,74,Electronics,Houston,2021-10-20,Texas,Leroy Harris,,923.0,
B-25768,5354,743,Furniture,Springfield,2021-10-19,Illinois,Ricardo Dixon,,924.0,
B-25328,8780,3430,Electronics,Austin,2024-07-07,Texas,Debra Smith,,925.0,
B-25328,8780,3430,Electronics,Austin,2023-07-25,Texas,Jasmine James,,926.0,
B-26573,6783,3306,Furniture,Columbus,2020-04-16,Ohio,Felicia Morton,,927.0,
B-25138,1778,285,Office Supplies,New York City,2020-07-04,New York,Sylvia Jenkins,,928.0,
B-26803,9399,1949,Electronics,Rochester,2022-05-16,New York,Elizabeth White,,929.0,
B-26803,7957,965,Furniture,Rochester,2022-05-16,New York,Elizabeth White,,930.0,
B-25101,1638,661,Furniture,Springfield,2023-11-25,Illinois,Steven Steele,,931.0,
B-25827,1786,224,Furniture,Dallas,2021-08-17,Texas,Amanda Ramirez,,932.0,
B-25792,4751,781,Office Supplies,Buffalo,2023-07-02,New York,Kyle Jackson,,933.0,
B-25646,8979,4477,Office Supplies,Chicago,2020-08-24,Illinois,Sharon Wilkins,,934.0,
B-25043,2727,663,Electronics,Miami,2022-11-07,Florida,Austin Hammond,,935.0,
B-26598,1093,397,Electronics,Peoria,2024-03-27,Illinois,Jessica Barajas,,936.0,
B-26598,1093,397,Electronics,Buffalo,2024-09-01,New York,Jamie Jimenez,,937.0,
B-26598,1093,397,Electronics,Columbus,2022-02-22,Ohio,James Carter,,938.0,
B-26598,2636,88,Office Supplies,Peoria,2024-03-27,Illinois,Jessica Barajas,,939.0,
B-26598,2636,88,Office Supplies,Buffalo,2024-09-01,New York,Jamie Jimenez,,940.0,
B-26598,2636,88,Office Supplies,Columbus,2022-02-22,Ohio,James Carter,,941.0,
B-26643,7344,2251,Electronics,Miami,2022-02-11,Florida,John Williams,,942.0,
B-26643,7306,1547,Office Supplies,Miami,2022-02-11,Florida,John Williams,,943.0,
B-26643,5832,2588,Electronics,Miami,2022-02-11,Florida,John Williams,,944.0,
B-25992,8572,2041,Furniture,Springfield,2021-05-27,Illinois,Alicia Oneill,,945.0,
B-25992,8572,2041,Furniture,Springfield,2023-07-05,Illinois,Rebecca Huff,,946.0,
B-25992,8572,2041,Furniture,San Diego,2020-10-27,California,Diana Scott,,947.0,
B-25992,8059,1834,Electronics,Springfield,2021-05-27,Illinois,Alicia Oneill,,948.0,
B-25992,8059,1834,Electronics,Springfield,2023-07-05,Illinois,Rebecca Huff,,949.0,
B-25992,8059,1834,Electronics,San Diego,2020-10-27,California,Diana Scott,,950.0,
B-25532,3661,436,Furniture,Austin,2023-01-26,Texas,Brian Young,,951.0,
B-25564,2451,342,Office Supplies,Los Angeles,2021-09-06,California,Susan Wright,,952.0,
B-25564,2451,342,Office Supplies,Cincinnati,2021-11-12,Ohio,Kayla Banks,,953.0,
B-25564,2451,342,Office Supplies,Houston,2024-07-30,Texas,Zachary Pierce,,954.0,
B-26543,7067,1943,Furniture,San Francisco,2022-03-15,California,Nicolas Owen,,955.0,
B-25976,4307,615,Electronics,New York City,2024-03-15,New York,Martha Carney,,956.0,
B-25976,4307,615,Electronics,Springfield,2020-11-10,Illinois,Francisco Hicks,,957.0,
B-25976,5694,1134,Furniture,New York City,2024-03-15,New York,Martha Carney,,958.0,
B-25976,5694,1134,Furniture,Springfield,2020-11-10,Illinois,Francisco Hicks,,959.0,
B-25929,962,298,Office Supplies,Springfield,2022-07-23,Illinois,Matthew Parker,,960.0,
B-25497,2995,220,Furniture,Buffalo,2024-09-13,New York,Paul Bryant,,961.0,
B-25497,2047,914,Office Supplies,Buffalo,2024-09-13,New York,Paul Bryant,,962.0,
B-26735,2078,612,Electronics,Austin,2022-01-25,Texas,Bruce Dennis,,963.0,
B-25036,2737,1253,Electronics,New York City,2021-04-19,New York,Joseph Bates,,964.0,
B-25971,8194,2881,Office Supplies,Houston,2021-07-18,Texas,Kelly Pacheco,,965.0,
B-25441,9914,3858,Furniture,Buffalo,2022-06-24,New York,Jeffrey Weber,,966.0,
B-25441,9914,3858,Furniture,Rochester,2024-06-08,New York,Andrew Krueger,,967.0,
B-25441,5470,292,Office Supplies,Buffalo,2022-06-24,New York,Jeffrey Weber,,968.0,
B-25441,5470,292,Office Supplies,Rochester,2024-06-08,New York,Andrew Krueger,,969.0,
B-25441,1496,662,Furniture,Buffalo,2022-06-24,New York,Jeffrey Weber,,970.0,
B-25441,1496,662,Furniture,Rochester,2024-06-08,New York,Andrew Krueger,,971.0,
B-25823,3228,476,Office Supplies,New York City,2022-09-29,New York,Kathleen Cox,,972.0,
B-25363,3918,749,Electronics,San Diego,2023-05-10,California,Jamie Bradley,,973.0,
B-25363,3918,749,Electronics,Houston,2020-05-02,Texas,Robert Martinez,,974.0,
B-26445,9921,1451,Furniture,Chicago,2021-04-12,Illinois,Christopher Rogers,,975.0,
B-26724,9694,4361,Furniture,Springfield,2023-11-04,Illinois,Roberto Parrish,,976.0,
B-25447,5028,1553,Office Supplies,Tampa,2020-05-04,Florida,Amber Kennedy,,977.0,
B-26904,594,67,Office Supplies,Buffalo,2023-09-10,New York,Maria Davis,,978.0,
B-26904,594,67,Office Supplies,Miami,2024-01-05,Florida,Terry Gilbert,,979.0,
B-26904,594,67,Office Supplies,Austin,2024-05-08,Texas,Devon Schmitt,,980.0,
B-26456,5954,2618,Furniture,Cincinnati,2024-03-30,Ohio,Robert Mosley,,981.0,
B-25435,3518,1051,Furniture,San Francisco,2020-09-10,California,Paul Scott,,982.0,
B-25435,4157,1874,Electronics,San Francisco,2020-09-10,California,Paul Scott,,983.0,
B-26279,3747,410,Office Supplies,Springfield,2020-07-12,Illinois,Kristin Alvarez,,984.0,
B-26279,3747,410,Office Supplies,Buffalo,2022-12-08,New York,Kevin Jackson,,985.0,
B-26279,3747,410,Office Supplies,Columbus,2024-03-27,Ohio,Mrs. Lauren Potter DDS,,986.0,
B-26279,3747,410,Office Supplies,Chicago,2023-02-17,Illinois,Jason Brown,,987.0,
B-26279,3747,410,Office Supplies,Los Angeles,2021-07-21,California,Jamie Santos,,988.0,
B-26279,3194,534,Office Supplies,Springfield,2020-07-12,Illinois,Kristin Alvarez,,989.0,
B-26279,3194,534,Office Supplies,Buffalo,2022-12-08,New York,Kevin Jackson,,990.0,
B-26279,3194,534,Office Supplies,Columbus,2024-03-27,Ohio,Mrs. Lauren Potter DDS,,991.0,
B-26279,3194,534,Office Supplies,Chicago,2023-02-17,Illinois,Jason Brown,,992.0,
B-26279,3194,534,Office Supplies,Los Angeles,2021-07-21,California,Jamie Santos,,993.0,
B-25770,8548,2305,Office Supplies,Tampa,2022-10-30,Florida,James Taylor,,994.0,
B-25715,6089,139,Furniture,Cincinnati,2020-12-31,Ohio,Alicia Vincent,,995.0,
B-25715,6089,139,Furniture,Cleveland,2022-04-15,Ohio,Kenneth Adams,,996.0,
B-25715,6089,139,Furniture,Chicago,2023-04-05,Illinois,Shelby Browning,,997.0,
B-25715,2586,800,Furniture,Cincinnati,2020-12-31,Ohio,Alicia Vincent,,998.0,
B-25715,2586,800,Furniture,Cleveland,2022-04-15,Ohio,Kenneth Adams,,999.0,
B-25715,2586,800,Furniture,Chicago,2023-04-05,Illinois,Shelby Browning,,1000.0,
B-25715,3757,1626,Office Supplies,Cincinnati,2020-12-31,Ohio,Alicia Vincent,,1001.0,
B-25715,3757,1626,Office Supplies,Cleveland,2022-04-15,Ohio,Kenneth Adams,,1002.0,
B-25715,3757,1626,Office Supplies,Chicago,2023-04-05,Illinois,Shelby Browning,,1003.0,
B-26961,5193,2530,Furniture,San Diego,2021-10-29,California,Johnny Hill,,1004.0,
B-26961,5193,2530,Furniture,Miami,2024-12-29,Florida,Nicholas Tucker,,1005.0,
B-25902,7493,96,Electronics,Cleveland,2020-08-11,Ohio,Theresa Cline,,1006.0,
B-26321,2062,848,Office Supplies,Tampa,2024-03-04,Florida,Christine Wheeler,,1007.0,
B-25612,7163,1536,Electronics,San Diego,2023-10-17,California,Carlos Wells,,1008.0,
B-25605,4026,163,Electronics,New York City,2023-07-28,New York,Randall Bell,,1009.0,
B-25810,1894,275,Furniture,Miami,2021-11-27,Florida,Kendra Mckinney,,1010.0,
B-25810,7144,192,Electronics,Miami,2021-11-27,Florida,Kendra Mckinney,,1011.0,
B-25935,3482,1554,Electronics,Columbus,2020-09-09,Ohio,Amanda Kim,,1012.0,
B-26245,4172,235,Office Supplies,Cleveland,2021-06-02,Ohio,Megan Morgan,,1013.0,
B-26245,4172,235,Office Supplies,Orlando,2022-08-22,Florida,Vincent Kramer,,1014.0,
B-26245,4172,235,Office Supplies,Springfield,2024-04-16,Illinois,Raymond Bean,,1015.0,
B-25346,6265,155,Furniture,Cincinnati,2022-08-23,Ohio,Reginald Hebert,,1016.0,
B-25346,6265,155,Furniture,Cleveland,2021-03-12,Ohio,Jeremy Vazquez,,1017.0,
B-25594,2931,212,Electronics,Peoria,2024-06-26,Illinois,Michael Stewart,,1018.0,
B-25594,2931,212,Electronics,Tampa,2023-12-08,Florida,Kevin Johnson,,1019.0,
B-25471,1146,188,Furniture,Tampa,2024-11-27,Florida,Tara Hughes,,1020.0,
B-25398,9215,767,Electronics,Tampa,2022-01-10,Florida,Sandra Perkins,,1021.0,
B-25398,9215,767,Electronics,San Francisco,2021-11-01,California,Heather Bell,,1022.0,
B-25999,7895,1005,Furniture,Cincinnati,2023-10-28,Ohio,Nancy Boyd,,1023.0,
B-25999,7895,1005,Furniture,San Diego,2025-03-01,California,Raymond Reyes,,1024.0,
B-25999,2740,558,Office Supplies,Cincinnati,2023-10-28,Ohio,Nancy Boyd,,1025.0,
B-25999,2740,558,Office Supplies,San Diego,2025-03-01,California,Raymond Reyes,,1026.0,
B-25159,5338,1354,Office Supplies,Peoria,2024-08-01,Illinois,Cassandra Jordan,,1027.0,
B-25159,5338,1354,Office Supplies,Buffalo,2023-06-07,New York,Evelyn Harris,,1028.0,
B-25159,5338,1354,Office Supplies,Orlando,2024-10-21,Florida,Shannon Maynard,,1029.0,
B-25159,5338,1354,Office Supplies,Buffalo,2021-01-04,New York,Marie James,,1030.0,
B-25496,3095,941,Office Supplies,Cleveland,2022-04-19,Ohio,Maria Carroll,,1031.0,
B-25496,3095,941,Office Supplies,Austin,2022-08-11,Texas,Jessica Sloan,,1032.0,
B-25401,6017,2230,Electronics,Peoria,2023-08-04,Illinois,Scott Craig,,1033.0,
B-25707,4904,469,Office Supplies,Dallas,2020-04-25,Texas,Kaitlin Brown,,1034.0,
B-25707,3080,737,Office Supplies,Dallas,2020-04-25,Texas,Kaitlin Brown,,1035.0,
B-26225,1992,355,Electronics,Tampa,2024-12-14,Florida,William Beck,,1036.0,
B-25662,5346,1246,Furniture,Orlando,2022-07-25,Florida,Eric Mason,,1037.0,
B-25662,5346,1246,Furniture,Miami,2022-05-07,Florida,Lisa Lowe,,1038.0,
B-26752,8422,893,Electronics,San Francisco,2022-08-11,California,Roy Miller,,1039.0,
B-26752,8422,893,Electronics,Columbus,2022-08-12,Ohio,Christopher Espinoza,,1040.0,
B-26752,6105,1447,Furniture,San Francisco,2022-08-11,California,Roy Miller,,1041.0,
B-26752,6105,1447,Furniture,Columbus,2022-08-12,Ohio,Christopher Espinoza,,1042.0,
B-25640,670,85,Office Supplies,Houston,2023-08-21,Texas,Claire Cole,,1043.0,
B-25030,4057,1012,Electronics,San Diego,2022-09-12,California,Eric Nunez,,1044.0,
B-25504,8178,2462,Office Supplies,Los Angeles,2023-08-20,California,David Bell,,1045.0,
B-26912,8752,1686,Furniture,Cincinnati,2020-12-27,Ohio,Patrick Hensley MD,,1046.0,
B-26912,8752,1686,Furniture,Peoria,2023-09-04,Illinois,John Cox,,1047.0,
B-26912,8752,1686,Furniture,Chicago,2022-01-08,Illinois,Michelle Sullivan,,1048.0,
B-25193,8974,4441,Electronics,New York City,2023-06-05,New York,Angela Todd,,1049.0,
B-25106,9090,3098,Electronics,Dallas,2021-04-01,Texas,Luke Saunders,,1050.0,
B-25106,9090,3098,Electronics,Springfield,2024-05-28,Illinois,Dr. Jennifer Benton DVM,,1051.0,
B-25106,851,356,Electronics,Dallas,2021-04-01,Texas,Luke Saunders,,1052.0,
B-25106,851,356,Electronics,Springfield,2024-05-28,Illinois,Dr. Jennifer Benton DVM,,1053.0,
B-26835,5427,728,Electronics,Miami,2023-03-09,Florida,Keith Smith,,1054.0,
B-25836,2695,914,Furniture,Peoria,2022-07-28,Illinois,Danielle Mitchell,,1055.0,
B-25836,2695,914,Furniture,Los Angeles,2021-06-17,California,Jesus Hernandez,,1056.0,
B-26661,2386,999,Office Supplies,Miami,2024-02-13,Florida,Jason Norman,,1057.0,
B-26317,2284,149,Office Supplies,Rochester,2021-08-06,New York,Laura Poole,,1058.0,
B-26839,6034,608,Electronics,Houston,2022-05-01,Texas,Sarah Wagner,,1059.0,
B-26839,8956,3359,Furniture,Houston,2022-05-01,Texas,Sarah Wagner,,1060.0,
B-25735,7122,1982,Office Supplies,Peoria,2024-03-11,Illinois,Bryan Baird,,1061.0,
B-25387,9775,4507,Office Supplies,Cincinnati,2020-07-06,Ohio,Amy Thompson,,1062.0,
B-25192,3309,177,Furniture,Cleveland,2020-12-17,Ohio,Ashley Wright,,1063.0,
B-26844,4163,897,Electronics,Springfield,2022-08-30,Illinois,Michelle Lynch,,1064.0,
B-26844,4163,897,Electronics,Cleveland,2025-02-27,Ohio,Ryan Hale,,1065.0,
B-26844,4163,897,Electronics,Orlando,2021-06-05,Florida,Marie Jefferson,,1066.0,
B-25236,5518,867,Furniture,Houston,2022-12-22,Texas,Vanessa Smith,,1067.0,
B-25940,7566,606,Electronics,Columbus,2025-01-25,Ohio,Ryan Foster,,1068.0,
B-25940,7566,606,Electronics,San Diego,2025-02-14,California,David Lara,,1069.0,
B-26765,762,92,Electronics,Springfield,2023-01-06,Illinois,Jonathan Young,,1070.0,
B-26817,3316,126,Electronics,Cincinnati,2020-10-11,Ohio,Debra Townsend,,1071.0,
B-26522,5994,2826,Furniture,San Francisco,2023-05-24,California,John Thomas,,1072.0,
B-26522,5994,2826,Furniture,Los Angeles,2024-03-12,California,Bryan Anderson,,1073.0,
B-26522,5994,2826,Furniture,New York City,2024-03-17,New York,Sarah Miller,,1074.0,
B-25681,3854,245,Electronics,Columbus,2022-05-17,Ohio,Robert Hill,,1075.0,
B-25382,7019,2677,Office Supplies,Miami,2020-12-21,Florida,Joshua Rojas,,1076.0,
B-25944,5954,2640,Electronics,New York City,2021-08-24,New York,Angelica Lewis,,1077.0,
B-25944,5954,2640,Electronics,Dallas,2022-10-22,Texas,Jessica Russell,,1078.0,
B-26980,9752,3618,Furniture,Rochester,2024-02-21,New York,Mary Johnson,,1079.0,
B-26980,9752,3618,Furniture,Peoria,2022-10-31,Illinois,Joseph Knight,,1080.0,
B-25780,5335,322,Electronics,New York City,2022-05-15,New York,Jessica Greene,,1081.0,
B-25964,1454,80,Electronics,Rochester,2022-07-22,New York,Vincent Perez,,1082.0,
B-26767,6724,1539,Furniture,San Francisco,2021-12-13,California,Dennis Rivera,,1083.0,
B-26767,6724,1539,Furniture,Dallas,2021-06-03,Texas,Nancy Keller,,1084.0,
B-25501,9874,3895,Office Supplies,Cleveland,2025-02-24,Ohio,Michelle Anderson,,1085.0,
B-26029,4918,1485,Electronics,Tampa,2023-02-02,Florida,Anthony May,,1086.0,
B-25292,3189,1180,Office Supplies,New York City,2021-12-31,New York,Michelle Guerra,,1087.0,
B-25873,2684,713,Electronics,New York City,2024-06-15,New York,Meghan Ballard,,1088.0,
B-25873,2684,713,Electronics,Buffalo,2022-06-05,New York,Brian Wheeler,,1089.0,
B-25873,2684,713,Electronics,Dallas,2020-05-11,Texas,William Rosario,,1090.0,
B-25444,7626,229,Office Supplies,Springfield,2024-02-11,Illinois,Jessica Hunt,,1091.0,
B-25444,7626,229,Office Supplies,Columbus,2020-11-25,Ohio,Tony Chavez,,1092.0,
B-26796,6669,3063,Electronics,Cincinnati,2023-08-12,Ohio,Mary Crawford,,1093.0,
B-25537,6123,1686,Office Supplies,Cincinnati,2022-05-06,Ohio,Roger Morrison,,1094.0,
B-26083,3265,1390,Office Supplies,Los Angeles,2024-01-17,California,Bethany Harrison,,1095.0,
B-25298,8104,1039,Office Supplies,Orlando,2021-11-24,Florida,Lisa Mcintyre,,1096.0,
B-25298,8104,1039,Office Supplies,Miami,2021-10-06,Florida,Carolyn Gonzalez,,1097.0,
B-25298,8104,1039,Office Supplies,San Francisco,2025-01-27,California,Christina Oconnell,,1098.0,
B-26734,847,355,Furniture,Buffalo,2022-05-23,New York,James Garcia,,1099.0,
B-26734,847,355,Furniture,Austin,2023-11-28,Texas,Emily Frederick,,1100.0,
B-26734,847,355,Furniture,San Francisco,2023-01-18,California,Shawn Wise,,1101.0,
B-25483,3129,55,Furniture,Peoria,2021-09-06,Illinois,Carrie Alvarez,,1102.0,
B-25483,7821,3821,Electronics,Peoria,2021-09-06,Illinois,Carrie Alvarez,,1103.0,
B-26041,9498,256,Electronics,Peoria,2021-02-22,Illinois,Matthew James,,1104.0,
B-26041,9498,256,Electronics,New York City,2021-10-06,New York,Jerry Alvarado,,1105.0,
B-26750,5461,1214,Furniture,Rochester,2020-06-07,New York,Paul Zimmerman,,1106.0,
B-26138,3084,611,Furniture,Dallas,2024-05-21,Texas,Carl Ryan,,1107.0,
B-26929,6087,3043,Furniture,Buffalo,2020-08-05,New York,Kelly Roberts,,1108.0,
B-25359,611,300,Furniture,Peoria,2020-10-15,Illinois,Jack Woods,,1109.0,
B-25738,9909,2999,Office Supplies,Cleveland,2021-05-15,Ohio,Albert Alexander Jr.,,1110.0,
B-25738,9909,2999,Office Supplies,Austin,2022-01-13,Texas,Teresa Perez,,1111.0,
B-25931,6485,3178,Furniture,Columbus,2023-07-18,Ohio,Amanda Williams,,1112.0,
B-25706,7259,1969,Electronics,Springfield,2022-12-08,Illinois,Kristen Lawson,,1113.0,
B-25352,3333,700,Electronics,Miami,2023-04-17,Florida,Jacob Stewart,,1114.0,
B-26909,7786,1202,Furniture,Peoria,2020-06-23,Illinois,Daniel Brooks,,1115.0,
B-26296,7644,2428,Electronics,Springfield,2022-01-20,Illinois,Aaron Dunn,,1116.0,
B-26112,1476,247,Furniture,Los Angeles,2023-11-18,California,Jacob Martinez,,1117.0,
B-26112,1476,247,Furniture,San Diego,2022-01-19,California,Raymond Burgess,,1118.0,
B-26790,3445,1405,Furniture,San Francisco,2020-09-21,California,Jennifer Cooke,,1119.0,
B-26790,9837,384,Electronics,San Francisco,2020-09-21,California,Jennifer Cooke,,1120.0,
B-25986,1314,457,Furniture,San Diego,2021-06-11,California,Tyrone White,,1121.0,
B-25630,5951,936,Electronics,Dallas,2024-08-07,Texas,Charles Williams,,1122.0,
B-25630,5951,936,Electronics,Columbus,2022-07-26,Ohio,Amy Page,,1123.0,
B-26872,992,177,Electronics,Los Angeles,2024-01-13,California,Scott Gibbs,,1124.0,
B-26872,4699,625,Office Supplies,Los Angeles,2024-01-13,California,Scott Gibbs,,1125.0,
B-25870,5557,2114,Electronics,Cleveland,2021-05-28,Ohio,Angela Roberts,,1126.0,
B-25991,3436,933,Electronics,Dallas,2021-06-13,Texas,Kyle Hernandez,,1127.0,
B-25198,9840,3870,Electronics,Austin,2023-04-25,Texas,Cynthia Ferguson,,1128.0,
B-25189,7620,125,Office Supplies,San Francisco,2021-07-05,California,Brandi Garcia,,1129.0,
B-25189,7620,125,Office Supplies,San Francisco,2024-10-12,California,Matthew Blake,,1130.0,
B-26563,4314,1591,Furniture,Buffalo,2021-10-04,New York,Lauren Howell,,1131.0,
B-25548,8851,999,Electronics,Cincinnati,2024-02-07,Ohio,Joseph Wilson,,1132.0,
B-25965,544,272,Electronics,Houston,2021-03-05,Texas,Tanner Vance,,1133.0,
B-25965,544,272,Electronics,Buffalo,2023-06-25,New York,Michael Nash,,1134.0,
B-26545,537,142,Office Supplies,Peoria,2021-08-02,Illinois,Brent Thomas,,1135.0,
B-26603,5944,2661,Electronics,Austin,2022-03-17,Texas,Harold Mitchell,,1136.0,
B-26393,2258,135,Electronics,Miami,2024-02-07,Florida,Ashley Palmer,,1137.0,
B-26393,2258,135,Electronics,San Diego,2022-08-19,California,Stephen Hogan,,1138.0,
B-26628,9609,4339,Furniture,Houston,2024-09-19,Texas,George Ashley,,1139.0,
B-26628,9609,4339,Furniture,Cincinnati,2020-04-05,Ohio,Sara Bailey,,1140.0,
B-25945,9952,3301,Electronics,Dallas,2023-03-10,Texas,Tanya Thomas MD,,1141.0,
B-26565,9873,4585,Office Supplies,Columbus,2020-08-10,Ohio,Maria Galvan,,1142.0,
B-25684,3560,1335,Electronics,New York City,2020-04-29,New York,Duane Kelly,,1143.0,
B-25684,3560,1335,Electronics,Springfield,2023-03-16,Illinois,Frank Reynolds,,1144.0,
B-26612,6528,76,Electronics,Buffalo,2020-05-04,New York,Aaron Kim,,1145.0,
B-26612,8930,3374,Furniture,Buffalo,2020-05-04,New York,Aaron Kim,,1146.0,
B-25839,4521,1778,Office Supplies,Tampa,2024-10-15,Florida,David Allen,,1147.0,
B-25898,7091,2317,Furniture,San Diego,2022-06-09,California,Monica Lee,,1148.0,
B-26120,2101,287,Office Supplies,Cleveland,2020-07-04,Ohio,Kimberly Fuller,,1149.0,
B-26120,2101,287,Office Supplies,Chicago,2023-04-09,Illinois,Erica Scott,,1150.0,
B-26426,8644,1968,Office Supplies,Chicago,2023-11-24,Illinois,Melissa Mitchell,,1151.0,
B-26309,6672,3319,Furniture,Dallas,2023-11-29,Texas,Joshua Murray,,1152.0,
B-26309,6672,3319,Furniture,San Diego,2024-05-20,California,John Jones,,1153.0,
B-26789,4699,103,Office Supplies,Cincinnati,2024-05-21,Ohio,Cheryl Johnson,,1154.0,
B-26420,4897,1001,Furniture,Houston,2021-12-07,Texas,Lisa Farmer,,1155.0,
B-26420,4897,1001,Furniture,Cincinnati,2025-01-06,Ohio,Christopher Walker,,1156.0,
B-26257,5460,2088,Furniture,Buffalo,2022-07-13,New York,Elizabeth Coffey,,1157.0,
B-26257,5460,2088,Furniture,Cincinnati,2020-04-19,Ohio,Joseph Clark,,1158.0,
B-25603,9272,1771,Office Supplies,Springfield,2024-11-14,Illinois,Jamie Brewer,,1159.0,
B-25603,9272,1771,Office Supplies,Dallas,2020-04-18,Texas,Lauren Boyer,,1160.0,
B-25010,7870,1057,Office Supplies,Houston,2023-10-18,Texas,Howard Esparza,,1161.0,
B-25010,7870,1057,Office Supplies,Cleveland,2021-03-21,Ohio,James Hickman,,1162.0,
